Produkt,Marke,Preis,Vorheriger Preis,Preis_kg,Hinweis,Nur_online,Gueltig_raw,Gueltig_von,Gueltig_bis,Bildpfad,assigned_labels,Einheit,nutrition_link,reference_row_id,rough_match_observation_ids,exact_match_observation_ids
Premium Apfel Direktsaft naturtrüb,Keine Marke,"€ 1,11","€ 1,29","pro Einheit = 1,11",,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_127.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,,ref_000127,obs_0000018765|obs_0000021146|obs_0000020327|obs_0000010908|obs_0000013831|obs_0000018760|obs_0000011595|obs_0000013830,
Säfte,Keine Marke,"€ 1,99","€ 2,45","pro Einheit = 1,99",Ananas oder Orange,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_128.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000128,obs_0000026244|obs_0000027592|obs_0000027100|obs_0000028381|obs_0000024485|obs_0000013865|obs_0000028754|obs_0000024060|obs_0000015483|obs_0000014205|obs_0000031884|obs_0000014003|obs_0000019655|obs_0000026587|obs_0000009064|obs_0000025596|obs_0000005271|obs_0000007269|obs_0000032129|obs_0000029974|obs_0000031344,obs_0000026244|obs_0000027592|obs_0000027100|obs_0000028381
Traubensaft,Keine Marke,"€ 1,11","€ 1,49","pro Einheit = 1,11",,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_129.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_whole_food",,BLS-F310600,ref_000129,obs_0000008061|obs_0000029411,
Gönrgy Energy Drink,Keine Marke,"€ 1,2","€ 1,49","1 l = 2,00","taurin- & koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_130.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,tag_ultra_processed",,,ref_000130,obs_0000030404|obs_0000032717|obs_0000010758|obs_0000022027|obs_0000028180|obs_0000016414|obs_0000020512|obs_0000026684|obs_0000021058|obs_0000011333|obs_0000024154|obs_0000011355|obs_0000002158|obs_0000026742|obs_0000018063|obs_0000031887|obs_0000017046|obs_0000025242|obs_0000002214|obs_0000013993|obs_0000027310|obs_0000023733|obs_0000000193|obs_0000004816|obs_0000033497|obs_0000027877|obs_0000026353|obs_0000019186|obs_0000008960|obs_0000025348|obs_0000023301|obs_0000026886|obs_0000020239|obs_0000018194|obs_0000004389|obs_0000028455|obs_0000024876|obs_0000013614|obs_0000000304|obs_0000034110|obs_0000010050|obs_0000014658|obs_0000022864|obs_0000021331|obs_0000021846|obs_0000018775|obs_0000028526|obs_0000013175|obs_0000003962|obs_0000001917,obs_0000026684|obs_0000030404|obs_0000032717
Valensina Saft oder Nektar,Keine Marke,"€ 1,79","€ 2,49","pro Einheit = 1,79",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_131.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed",,,ref_000131,obs_0000015054|obs_0000005825|obs_0000006726|obs_0000007092|obs_0000029012|obs_0000005441|obs_0000030301|obs_0000005999|obs_0000006360|obs_0000031003|obs_0000031005|obs_0000006549|obs_0000032441|obs_0000032472|obs_0000032918|obs_0000024985|obs_0000016953|obs_0000017106|obs_0000025618|obs_0000033872|obs_0000034047|obs_0000017915|obs_0000026144|obs_0000034438|obs_0000026383|obs_0000010200|obs_0000026785|obs_0000027142|obs_0000019142|obs_0000027674|obs_0000027982|obs_0000028181|obs_0000020223|obs_0000028431|obs_0000021042|obs_0000022436|obs_0000022514,
Spezi,Paulaner,"€ 0,89","€ 1,15","1 l = 1,78","koffeinhaltig, versch. Sorten",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_132.jpg,"cat_getraenke,tag_ultra_processed",,,ref_000132,obs_0000027152|obs_0000010907|obs_0000022812|obs_0000033836|obs_0000012863|obs_0000026321|obs_0000013907|obs_0000000637|obs_0000027903|obs_0000010207|obs_0000034439|obs_0000012187|obs_0000015662|obs_0000006363|obs_0000031347|obs_0000005456|obs_0000030685|obs_0000014342|obs_0000005257|obs_0000007080|obs_0000005812|obs_0000032720,obs_0000027152|obs_0000010907|obs_0000022812|obs_0000033836|obs_0000012863|obs_0000005456|obs_0000026321|obs_0000013907|obs_0000000637|obs_0000027903
Bionade Biologisches Erfrischungsgetränk,Keine Marke,"€ 8,49","€ 11,79","1 l = 2,14",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_133.jpg,"cat_getraenke,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000133,obs_0000011154|obs_0000018552|obs_0000031004|obs_0000010013|obs_0000017948|obs_0000029983|obs_0000014624|obs_0000015906|obs_0000009895|obs_0000009513|obs_0000022058|obs_0000022185|obs_0000023728|obs_0000013619|obs_0000008378|obs_0000011968|obs_0000023744|obs_0000015052|obs_0000023247|obs_0000030930|obs_0000009431|obs_0000024155|obs_0000024168|obs_0000010736|obs_0000015479|obs_0000012664|obs_0000013177|obs_0000012413,
Gerolsteiner Mineralwasser,Keine Marke,"€ 4,99","€ 6,54","1 l = 0,55",versch. Sorten Einzelpreis 0.99 zzgl. Pfand 0.25 ( 0.66 / l),Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_134.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000134,obs_0000031394|obs_0000029014|obs_0000005642|obs_0000006220|obs_0000027653|obs_0000034851|obs_0000015908|obs_0000031797|obs_0000026205|obs_0000008801|obs_0000003689|obs_0000015481|obs_0000031867|obs_0000012414|obs_0000031871|obs_0000028800|obs_0000034437|obs_0000008841|obs_0000009353|obs_0000028841|obs_0000027836|obs_0000011969|obs_0000021185|obs_0000027856|obs_0000008437|obs_0000034043|obs_0000034044|obs_0000009985|obs_0000028931|obs_0000035059|obs_0000010519|obs_0000031006|obs_0000014625|obs_0000028968|obs_0000026948|obs_0000028493|obs_0000008537|obs_0000011123|obs_0000028537|obs_0000028027|obs_0000020366|obs_0000028603|obs_0000034235|obs_0000034238|obs_0000026570|obs_0000013773|obs_0000025562|obs_0000028654|obs_0000014332,obs_0000027653|obs_0000031867|obs_0000031394|obs_0000027836|obs_0000021185|obs_0000029014|obs_0000020366|obs_0000025562
Corona Lager Extra,Keine Marke,"€ 14,99",,"1 l = 2,11",,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_135.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian",,,ref_000135,obs_0000030610|obs_0000002069|obs_0000014367|obs_0000015501|obs_0000012446|obs_0000015088|obs_0000008991|obs_0000013624|obs_0000019269|obs_0000011593|obs_0000013180|obs_0000012176|obs_0000026617,
Zinselhof Liköre,Keine Marke,"€ 5,49",,"1 l = 10,98","versch. Sorten, 17 – 20% Vol.",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_136.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000136,obs_0000015484|obs_0000012224,
Eckes Liköre,Keine Marke,"€ 5,49","€ 6,99","1 l = 10,56 - 10,98","versch. Sorten, 15 - 20 % Vol. 0,02 Liter Weisser Pfirsich GRATIS!",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_137.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000137,obs_0000015484|obs_0000012224,obs_0000006564
Krombacher Pils,Keine Marke,"€ 11,99","€ 17,99","1 l = 1,20",,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_138.jpg,"cat_getraenke,diet_vegetarian",,,ref_000138,obs_0000030755|obs_0000032735|obs_0000010755|obs_0000013338|obs_0000033823|obs_0000026170|obs_0000015941|obs_0000012871|obs_0000028759|obs_0000024176|obs_0000028275|obs_0000034423|obs_0000012448|obs_0000030400|obs_0000027329|obs_0000016578|obs_0000019656|obs_0000023756|obs_0000028878|obs_0000035035|obs_0000028408|obs_0000028937|obs_0000008467|obs_0000027944|obs_0000004922|obs_0000028500|obs_0000030556|obs_0000017247|obs_0000000370|obs_0000014202|obs_0000010120|obs_0000004495|obs_0000034708|obs_0000010165|obs_0000028614|obs_0000026062|obs_0000031695|obs_0000032730|obs_0000003041|obs_0000004068|obs_0000013819|obs_0000031740,obs_0000030755|obs_0000026170|obs_0000015941|obs_0000012871|obs_0000027329|obs_0000004922|obs_0000000370|obs_0000004495|obs_0000034708|obs_0000010165|obs_0000031695|obs_0000032735|obs_0000003041|obs_0000004068
Weißbier Hell oder Alkoholfrei,Erdinger,"€ 14,99","€ 21,29","1 l = 1,50",,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_139.jpg,cat_getraenke,,,ref_000139,obs_0000011368|obs_0000015092|obs_0000034431|obs_0000031617|obs_0000005811|obs_0000006711|obs_0000007680|obs_0000000862|obs_0000035046|obs_0000027553|obs_0000029258|obs_0000007888|obs_0000034223|obs_0000011150|obs_0000008658|obs_0000034225|obs_0000009785|obs_0000034475|obs_0000034487|obs_0000009915|obs_0000034841|obs_0000035037|obs_0000035038|obs_0000010541|obs_0000027336|obs_0000027350|obs_0000028367|obs_0000011994|obs_0000028550|obs_0000028667|obs_0000028886|obs_0000028962|obs_0000028970|obs_0000006377|obs_0000014654|obs_0000031386|obs_0000031388|obs_0000031751|obs_0000031911,obs_0000011368|obs_0000015092
Weingold Rivaner Grauer Burgunder oder Müller-Thurgau Qualitätswein,Keine Marke,"€ 3,49","€ 4,49","1 l = 4,65",,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_140.jpg,cat_getraenke,,,ref_000140,obs_0000026591|obs_0000003331|obs_0000009107|obs_0000009237|obs_0000034725|obs_0000002225|obs_0000011585|obs_0000034879|obs_0000014060|obs_0000035029|obs_0000035025|obs_0000034426,
Volvic Tee oder Touch,Keine Marke,"€ 1,29","€ 1,89","1 l = 0,86",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_141.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000141,obs_0000029416|obs_0000030297|obs_0000005824|obs_0000006723|obs_0000031346|obs_0000034436|obs_0000015053|obs_0000024690|obs_0000016641|obs_0000008687|obs_0000025412|obs_0000001349|obs_0000018054|obs_0000034846|obs_0000026894|obs_0000018960|obs_0000019231|obs_0000028312|obs_0000020428|obs_0000020568|obs_0000021247|obs_0000021387|obs_0000021761|obs_0000022129|obs_0000014277|obs_0000022599|obs_0000023245|obs_0000023661,obs_0000005824|obs_0000006723
Edition Valentin Vogel Weine,Keine Marke,"€ 3,99","€ 4,99","1 l = 5,32",versch. Sorten,Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_142.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000142,obs_0000027071|obs_0000026968|obs_0000028009,obs_0000027071
Calla,Keine Marke,"€ 6,99",,"pro Einheit = 6,99","ca. 35 cm hoch, versch. Farben Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_143.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,BLS-X890933,ref_000143,obs_0000002124|obs_0000012641,obs_0000002124
Kalanchoe,Keine Marke,"€ 5,99",,"pro Einheit = 5,99","in Osterhase, ca. 20 cm hoch, versch. Ausführungen",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_144.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000144,obs_0000011402|obs_0000014827|obs_0000027150|obs_0000017724|obs_0000018750|obs_0000022062|obs_0000018385|obs_0000012650|obs_0000034920|obs_0000012747,obs_0000011402|obs_0000014827|obs_0000027150|obs_0000017724|obs_0000018750
Narzissen,Keine Marke,"€ 3,99",,"pro Einheit = 3,99","ca. 15 cm hoch, Ø = 16 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_145.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000145,obs_0000030050|obs_0000030733|obs_0000022590|obs_0000030056,obs_0000030050
Ostergesteck,Keine Marke,"€ 6,99",,"pro Einheit = 6,99","ca. 15 – 30 cm hoch, versch. Ausführungen",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_146.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000146,,
Narzisse,Keine Marke,"€ 5,99",,"pro Einheit = 5,99","ca. 20 cm hoch, versch. Varianten Ø = 13 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_147.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000147,obs_0000029392|obs_0000029064|obs_0000029747|obs_0000031367|obs_0000031069,obs_0000029392
Chrysantheme,Keine Marke,"€ 4,99",,"pro Einheit = 4,99","ca. 30 cm hoch, versch. Farben, Ø = 14 cm, in Geschenkverpackung",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_148.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000148,obs_0000027625|obs_0000027797|obs_0000003079|obs_0000012640,obs_0000027625|obs_0000027797|obs_0000003079
Orchideengesteck,Keine Marke,"€ 9,99",,"pro Einheit = 9,99","Cymbidien, ca. 20 cm hoch, versch. Ausführungen",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_149.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000149,,
Chrysantheme,Keine Marke,"€ 2,49",,"pro Einheit = 2,49","ca. 25 cm hoch, versch. Farben Ø = 12 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_150.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000150,obs_0000027625|obs_0000027797|obs_0000003079|obs_0000012640,obs_0000027625|obs_0000027797|obs_0000003079
Kletterrose,Keine Marke,"€ 3,99",,"pro Einheit = 3,99","ca. 40 cm hoch, versch. Sorten Ø = 11 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_151.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000151,,
Zuchtgarten - Mediterran,Keine Marke,"€ 4,99",,"pro Einheit = 4,99","versch. Sorten, nachhaltig recyclter Anbautopf, gebrauchsfertiger Innenanbau",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_152.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,tag_ultra_processed,tag_whole_food",,,ref_000152,,
Hortensien,Keine Marke,"€ 3,99",,"pro Einheit = 3,99","ca. 25 cm hoch, versch. Farben Ø = 10,5 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_153.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000153,,
Dipladenia Pyramide,Keine Marke,"€ 12,99",,"pro Einheit = 12,99","ca. 80 cm hoch, versch. Farben, Ø = 19 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_154.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000154,obs_0000001593,obs_0000001593
Saatteppiche,Keine Marke,"€ 3,99",,"pro Einheit = 3,99","individuell zuschneidbar, ideal für Beet, Balkonkasten oder Hochbeet, in verschiedenen Sorten, einfache Anwendung - einfügen, leicht mit Erde bedecken und gießen",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_155.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000155,,
Edelgeranie,Keine Marke,"€ 5,99",,"pro Einheit = 5,99","ca. 30 cm hoch, versch. Farben, Ø = 17 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_156.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000156,,
Sämereien,Keine Marke,"€ 0,19",,"pro Einheit = 0,19","z.B. Blumen, Kräuter, Gemüse oder Hülsenfrüchte",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_157.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_exoten,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000157,obs_0000023273,obs_0000023273
Tränendes Herz,Keine Marke,"€ 4,99",,"pro Einheit = 4,99","ca. 40 cm hoch, Ø = 17 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_158.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_obst,tag_ultra_processed,tag_whole_food",,,ref_000158,obs_0000012386,
Rasenkantenschere GS21,Keine Marke,"€ 15,99","€ 24,99","pro Einheit = 15,99","Klingen aus gehärtetem, rostfreien Stahl, zum Trimmen von Rasenkanten und Hecken, rutschfeste Griffe für bequemen Halt, Länge ca. 31 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_159.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000159,,
Blumen Gartenschere,Keine Marke,"€ 9,99","€ 12,99","pro Einheit = 9,99","hohe Langlebigkeit dank hochwertiger Karbonstahlklingen, für Rechts- und Linkshänder",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_160.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000160,,
Spaten spitz,Keine Marke,"€ 17,99","€ 27,99","pro Einheit = 17,99","mit scharfem, gehärtetem Spatenblatt, inkl. Trittfläche, Länge ca. 117 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_161.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,sub_frisches_gemuese,sub_frisches_obst,tag_whole_food",,,ref_000161,,
Heckenschere HS21,Keine Marke,"€ 17,99","€ 25,99","pro Einheit = 17,99","für Form- und Rückschnitt, robuste Stahlklingen, Länge: ca. 56 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_162.jpg,"cat_non_food,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000162,,
Astschere Bypass,Keine Marke,"€ 17,99","€ 34,99","pro Einheit = 17,99","hochwertige Verarbeitung für frisches Holz bis Ø 3,8 cm, sauberer Schnitt dank Präzisionsklinge, Länge: ca. 81 cm",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_163.jpg,"cat_obst_gemuese,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000163,obs_0000013129|obs_0000001162,
Reinigungspritze Start-Set,Keine Marke,"€ 7,99","€ 14,99","pro Einheit = 7,99","optimal geeignet für die Reinigung und Bewässerung, UV- und frostbeständig, hochwertige Verarbeitung, Black Line Design, Wasserstrahl stufenlos einstellbar",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_164.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_whole_food",,,ref_000164,,
Akku-Rasentrimmer 20V,Keine Marke,"€ 59,99","€ 99,99","pro Einheit = 59,99","180° drehbarer Schneidkopf, ausziehbare Teleskopfunktion, Länge von 90 – 120 cm, inkl. 2 Stück Li-Ion-Akkus 2,0 Ah, Auswechselbares Faden- und Messersystem, wechselbares Faden- und Messersystem, inkl. 2.0Ah Akkus und ein 2.4A Schnellladegerät",Nein,"Wochenangebote gültig von Montag, 30.03.26 - Samstag, 04.04.26",30.03.26,04.04.26,../images/netto/netto_offer_165.jpg,"cat_getraenke,diet_gluten_free,diet_lactose_free,diet_vegan,diet_vegetarian,tag_ultra_processed,tag_whole_food",,,ref_000165,,
